n_samples,epsilon,run_idx,seed,dp_mse,dp_runtime_s,timestamp
1000,0.5,17,150005017,170005017,0.013090648546840913,0.19378545880317688,2026-03-07 20:15:33
1000,0.5,19,150005019,170005019,0.01580684003555647,0.18910358287394047,2026-03-07 20:15:33
1000,0.5,18,150005018,170005018,0.030590322758106483,0.21675166604109108,2026-03-07 20:15:33
1000,1.0,1,150010001,170010001,0.005571809220334635,0.2860534999053925,2026-03-07 20:15:37
1000,1.0,0,150010000,170010000,0.01900843858709386,0.3175718339625746,2026-03-07 20:15:37
1000,1.0,2,150010002,170010002,0.021018189347322292,0.3325005420483649,2026-03-07 20:15:37
1000,1.0,5,150010005,170010005,0.009389883653385315,0.2995091250631958,2026-03-07 20:15:37
1000,1.0,3,150010003,170010003,0.03220277737770341,0.3119491250254214,2026-03-07 20:15:37
1000,1.0,4,150010004,170010004,0.002560274813576427,0.33156562503427267,2026-03-07 20:15:37
1000,1.0,6,150010006,170010006,0.00433850975724382,0.31134616606868804,2026-03-07 20:15:37
1000,1.0,7,150010007,170010007,0.01557755051393442,0.32631112495437264,2026-03-07 20:15:37
1000,1.0,8,150010008,170010008,0.010863861763736854,0.2700973751489073,2026-03-07 20:15:37
1000,1.0,9,150010009,170010009,0.016986015182729908,0.30422349995933473,2026-03-07 20:15:37
1000,1.0,14,150010014,170010014,0.0073568130838919474,0.2823423750232905,2026-03-07 20:15:37
1000,1.0,13,150010013,170010013,0.005517211489471228,0.3187894159927964,2026-03-07 20:15:37
1000,1.0,12,150010012,170010012,0.015320760355322037,0.2833785000257194,2026-03-07 20:15:37
1000,1.0,10,150010010,170010010,0.013678568668935047,0.28723408305086195,2026-03-07 20:15:37
1000,1.0,11,150010011,170010011,0.01874101877517613,0.3087347079999745,2026-03-07 20:15:37
1000,1.0,15,150010015,170010015,0.01916992352916756,0.2948667500168085,2026-03-07 20:15:37
1000,1.0,17,150010017,170010017,0.0035686562772950917,0.19188583292998374,2026-03-07 20:15:38
1000,1.0,16,150010016,170010016,0.020003413087324846,0.22187041700817645,2026-03-07 20:15:38
1000,1.0,18,150010018,170010018,0.008812869140201816,0.21668100007809699,2026-03-07 20:15:38
1000,1.0,19,150010019,170010019,0.01452758730545004,0.20567637495696545,2026-03-07 20:15:38
2000,0.1,0,250001000,270001000,0.01413292180409233,1.402721542166546,2026-03-07 20:15:44
2000,0.1,1,250001001,270001001,0.013722917482962848,1.1248369589447975,2026-03-07 20:15:44
2000,0.1,2,250001002,270001002,0.027052874820227016,1.1919305420015007,2026-03-07 20:15:44
2000,0.1,3,250001003,270001003,0.030989068141133534,1.1278190840967,2026-03-07 20:15:44
