n_samples,epsilon,run_idx,data_seed,dp_seed,pms_mse,pms_runtime_s,dp_mse,dp_runtime_s,timestamp
500,0.2,11,100002011,120002011,0.0,0.05143879191018641,0.05908134762473809,0.13704250007867813,2026-03-08 01:47:12
500,0.2,12,100002012,120002012,0.0,0.07874404196627438,0.030094479805398082,0.11557279201224446,2026-03-08 01:47:12
500,0.2,13,100002013,120002013,0.0,0.06672924989834428,0.05367699642865969,0.11370974988676608,2026-03-08 01:47:12
500,0.2,15,100002015,120002015,0.0,0.05629983311519027,0.04245525619236194,0.11310670804232359,2026-03-08 01:47:12
500,0.2,16,100002016,120002016,0.0,0.043737584026530385,0.05790275447878692,0.12378729204647243,2026-03-08 01:47:12
500,0.2,14,100002014,120002014,0.0,0.0700670420192182,0.048525102148080236,0.14432212500832975,2026-03-08 01:47:12
500,0.2,17,100002017,120002017,0.0,0.04752649995498359,0.0516140230976376,0.09606899996288121,2026-03-08 01:47:12
500,0.2,19,100002019,120002019,0.0,0.05575658311136067,0.04013094650645118,0.08211833285167813,2026-03-08 01:47:12
500,0.2,18,100002018,120002018,0.0,0.04659145907498896,0.06274153372528914,0.09914391697384417,2026-03-08 01:47:12
500,0.5,0,100005000,120005000,0.0,0.07933958410285413,0.0156843350610607,0.129077916033566,2026-03-08 01:47:15
500,0.5,1,100005001,120005001,0.0,0.08279149979352951,0.07142851172315139,0.11814120900817215,2026-03-08 01:47:15
500,0.5,3,100005003,120005003,0.0,0.04655108414590359,0.03473617972679345,0.12006149999797344,2026-03-08 01:47:15
500,0.5,2,100005002,120005002,0.0,0.06931387493386865,0.06961409247010109,0.14693245803937316,2026-03-08 01:47:15
500,0.5,4,100005004,120005004,0.0,0.059117167023941875,0.015658044194139284,0.13540837517939508,2026-03-08 01:47:15
500,0.5,6,100005006,120005006,0.0,0.06211583293043077,0.018929839499501618,0.1422185420524329,2026-03-08 01:47:15
500,0.5,5,100005005,120005005,0.0,0.060649333987385035,0.029972648653495654,0.16306525003165007,2026-03-08 01:47:15
500,0.5,7,100005007,120005007,0.0,0.05635583307594061,0.008002801365011159,0.1418931670486927,2026-03-08 01:47:15
500,0.5,8,100005008,120005008,0.0,0.07910387497395277,0.0379073400905136,0.14025550009682775,2026-03-08 01:47:15
500,0.5,9,100005009,120005009,0.0,0.10309733403846622,0.013177948321934778,0.1602479168213904,2026-03-08 01:47:15
