n_samples,epsilon,run_idx,data_seed,pms_mse,pms_runtime_s,timestamp
500,0.1,7,100001007,0.0,0.05125837493687868,2026-03-08 01:47:08
500,0.1,8,100001008,0.0,0.05190695798955858,2026-03-08 01:47:08
500,0.1,9,100001009,0.0,0.07218841696158051,2026-03-08 01:47:08
500,0.1,10,100001010,0.0,0.07200591592118144,2026-03-08 01:47:08
500,0.1,12,100001012,0.0,0.06472370796836913,2026-03-08 01:47:08
500,0.1,11,100001011,0.0,0.057708292035385966,2026-03-08 01:47:08
500,0.1,14,100001014,0.0,0.059440541081130505,2026-03-08 01:47:08
500,0.1,13,100001013,0.0,0.07270424999296665,2026-03-08 01:47:08
500,0.1,15,100001015,0.0,0.04923308314755559,2026-03-08 01:47:08
500,0.1,16,100001016,0.0,0.0582889998331666,2026-03-08 01:47:09
500,0.1,18,100001018,0.0,0.048363333102315664,2026-03-08 01:47:09
500,0.1,17,100001017,0.0,0.05620137508958578,2026-03-08 01:47:09
500,0.1,19,100001019,0.0,0.04742874996736646,2026-03-08 01:47:09
500,0.2,0,100002000,0.0,0.06752708391286433,2026-03-08 01:47:11
500,0.2,1,100002001,0.0,0.056009041145443916,2026-03-08 01:47:11
500,0.2,4,100002004,0.0,0.05784133402630687,2026-03-08 01:47:11
500,0.2,2,100002002,0.0,0.05195412482134998,2026-03-08 01:47:11
500,0.2,5,100002005,0.0,0.0650193749461323,2026-03-08 01:47:12
500,0.2,3,100002003,0.0,0.06645383383147418,2026-03-08 01:47:12
500,0.2,6,100002006,0.0,0.08263241709209979,2026-03-08 01:47:12
500,0.2,7,100002007,0.0,0.06739616603590548,2026-03-08 01:47:12
500,0.2,8,100002008,0.0,0.07170079206116498,2026-03-08 01:47:12
500,0.2,9,100002009,0.0,0.06974120787344873,2026-03-08 01:47:12
500,0.2,10,100002010,0.0,0.04880233318544924,2026-03-08 01:47:12
500,0.2,11,100002011,0.0,0.05143879191018641,2026-03-08 01:47:12
500,0.2,12,100002012,0.0,0.07874404196627438,2026-03-08 01:47:12
500,0.2,13,100002013,0.0,0.06672924989834428,2026-03-08 01:47:12
500,0.2,15,100002015,0.0,0.05629983311519027,2026-03-08 01:47:12
500,0.2,16,100002016,0.0,0.043737584026530385,2026-03-08 01:47:12
500,0.2,14,100002014,0.0,0.0700670420192182,2026-03-08 01:47:12
500,0.2,17,100002017,0.0,0.04752649995498359,2026-03-08 01:47:12
500,0.2,19,100002019,0.0,0.05575658311136067,2026-03-08 01:47:12
500,0.2,18,100002018,0.0,0.04659145907498896,2026-03-08 01:47:12
500,0.5,0,100005000,0.0,0.07933958410285413,2026-03-08 01:47:15
500,0.5,1,100005001,0.0,0.08279149979352951,2026-03-08 01:47:15
500,0.5,3,100005003,0.0,0.04655108414590359,2026-03-08 01:47:15
500,0.5,2,100005002,0.0,0.06931387493386865,2026-03-08 01:47:15
500,0.5,4,100005004,0.0,0.059117167023941875,2026-03-08 01:47:15
500,0.5,6,100005006,0.0,0.06211583293043077,2026-03-08 01:47:15
500,0.5,5,100005005,0.0,0.060649333987385035,2026-03-08 01:47:15
500,0.5,7,100005007,0.0,0.05635583307594061,2026-03-08 01:47:15
