Algorithm,Eps_modes,Run,Seed,ARI,NMI,MSE,Runtime_s,timestamp
DP-GRAMS-C,0.01,8,49,0.3563919305819096,0.4914432117091323,71.0397046133633,0.44286012649536133,2025-12-07 00:01:24
DP-GRAMS-C,0.01,9,50,0.36100995893114946,0.48219459459951625,48.38160829578683,0.4775421619415283,2025-12-07 00:01:24
DP-GRAMS-C,0.01,10,51,0.3047804155603324,0.4671775384015933,70.38938947729129,0.4558219909667969,2025-12-07 00:01:25
DP-GRAMS-C,0.01,11,52,0.3399474036685415,0.4864744457123844,73.75937270140699,0.4660511016845703,2025-12-07 00:01:25
DP-GRAMS-C,0.01,13,54,0.2831567082920324,0.43864828689693186,112.5878326431343,0.46473026275634766,2025-12-07 00:01:25
DP-GRAMS-C,0.01,14,55,0.3468429547965099,0.49008343350560846,95.57312916468197,0.4575979709625244,2025-12-07 00:01:25
DP-GRAMS-C,0.01,12,53,0.3064338960350099,0.45804304702131504,78.7319434504439,0.5016167163848877,2025-12-07 00:01:25
DP-GRAMS-C,0.01,15,56,0.3152201274106313,0.46417021344393466,63.77205837068861,0.45512819290161133,2025-12-07 00:01:25
DP-GRAMS-C,0.01,16,57,0.33024718090942706,0.4584068006403153,92.13170556281489,0.3621811866760254,2025-12-07 00:01:25
DP-GRAMS-C,0.01,17,58,0.31967910392001125,0.450193251327581,85.88443409659183,0.3187251091003418,2025-12-07 00:01:25
DP-GRAMS-C,0.01,18,59,0.3377139798371704,0.47132975965934976,81.99335778424923,0.3119640350341797,2025-12-07 00:01:25
DP-GRAMS-C,0.01,19,60,0.357443959825341,0.4882200162291476,64.59403510671396,0.3204779624938965,2025-12-07 00:01:25
DP-GRAMS-C,0.1,0,41,0.3680855574754707,0.4860382648556311,68.42623937159239,0.48033881187438965,2025-12-07 00:01:32
DP-GRAMS-C,0.1,1,42,0.32802895494082607,0.46694981959490883,65.65339071559767,0.43646907806396484,2025-12-07 00:01:32
DP-GRAMS-C,0.1,2,43,0.27936142219876925,0.4451537549649705,74.75557607637782,0.4755096435546875,2025-12-07 00:01:32
DP-GRAMS-C,0.1,3,44,0.36347401311515004,0.5142366398984064,73.18090097528211,0.4899778366088867,2025-12-07 00:01:32
DP-GRAMS-C,0.1,5,46,0.3646728626816035,0.4986858718027057,50.862804313073106,0.46560001373291016,2025-12-07 00:01:32
DP-GRAMS-C,0.1,4,45,0.33469187385971616,0.4695985067885104,51.8552905404228,0.5350441932678223,2025-12-07 00:01:32
DP-GRAMS-C,0.1,6,47,0.40842528878398215,0.5376621630797329,58.94145953712226,0.4908790588378906,2025-12-07 00:01:32
