Algorithm,Eps_modes,Run,Seed,ARI,NMI,MSE,Runtime_s,timestamp
DP-KMeans,0.001,7,1048,0.00866066501756488,0.10364026126240793,1129.1798328814064,0.5917699337005615,2025-12-07 00:01:20
DP-KMeans,0.001,3,1044,0.01401738571156982,0.12300364688844334,1149.3261538591466,0.6950981616973877,2025-12-07 00:01:20
DP-KMeans,0.001,8,1049,0.07465448772748676,0.18912553665892148,858.5925359845617,0.5457508563995361,2025-12-07 00:01:20
DP-KMeans,0.001,12,1053,0.05338168429307753,0.15017642347084553,1163.82849495338,0.5230569839477539,2025-12-07 00:01:20
DP-KMeans,0.001,11,1052,0.03447549648949921,0.13232395251499898,1023.8334058744147,0.5464577674865723,2025-12-07 00:01:20
DP-KMeans,0.001,13,1054,0.10228815293659904,0.19401404396965422,974.5037615495078,0.523582935333252,2025-12-07 00:01:20
DP-KMeans,0.001,9,1050,0.07049091214437739,0.17153279322934514,941.7744658530315,0.5713579654693604,2025-12-07 00:01:20
DP-KMeans,0.001,10,1051,0.08259411443752974,0.18771790497925434,1190.735000305377,0.6292779445648193,2025-12-07 00:01:20
DP-KMeans,0.001,14,1055,0.06174422761205148,0.15375435308843366,1135.4030182789916,0.5170879364013672,2025-12-07 00:01:20
DP-KMeans,0.001,15,1056,0.04074060961605449,0.160681128285341,1062.6624130390385,0.5518999099731445,2025-12-07 00:01:21
DP-KMeans,0.001,16,1057,0.03973775284359674,0.11799654737022945,1199.6645843215235,0.41815614700317383,2025-12-07 00:01:21
DP-KMeans,0.001,17,1058,0.06803844409404293,0.19570668002051442,1118.053594451405,0.4313380718231201,2025-12-07 00:01:21
DP-KMeans,0.001,18,1059,0.055794314463463945,0.1575410083573859,1176.949027543631,0.4167160987854004,2025-12-07 00:01:21
DP-KMeans,0.001,19,1060,0.005987324443749456,0.11255958191710187,1170.3907659337706,0.44254612922668457,2025-12-07 00:01:21
DP-KMeans,0.01,0,1041,0.09795862014715873,0.19845225571731012,1068.3348821168988,0.49256110191345215,2025-12-07 00:01:28
DP-KMeans,0.01,1,1042,0.07153700121042712,0.17318440554394332,983.3155097696014,0.4786062240600586,2025-12-07 00:01:28
DP-KMeans,0.01,6,1047,0.014396336348353998,0.10107867136524117,840.0305136414054,0.43927621841430664,2025-12-07 00:01:28
DP-KMeans,0.01,3,1044,0.08118010623295548,0.16181016192249967,912.0452010953608,0.4937100410461426,2025-12-07 00:01:28
DP-KMeans,0.01,2,1043,0.057446984283339456,0.17193673397381218,1109.8003898177983,0.532135009765625,2025-12-07 00:01:28
DP-KMeans,0.01,4,1045,0.06879422251698468,0.18632461352881258,1091.8917372012895,0.5093140602111816,2025-12-07 00:01:28
DP-KMeans,0.01,5,1046,0.006481727682132222,0.09282531402764123,970.2513141273146,0.5222678184509277,2025-12-07 00:01:28
DP-KMeans,0.01,7,1048,0.08219253050590129,0.1893965209495671,1217.292861165772,0.5256052017211914,2025-12-07 00:01:28
DP-KMeans,0.01,8,1049,0.09048194174489184,0.19943064610571445,1140.1341659241452,0.5207469463348389,2025-12-07 00:01:28
DP-KMeans,0.01,9,1050,0.0009997503773882387,0.042473822503976896,873.2887058197173,0.543447732925415,2025-12-07 00:01:28
DP-KMeans,0.01,11,1052,0.032134640731759784,0.12130568820992967,980.2451488373317,0.4779531955718994,2025-12-07 00:01:28
DP-KMeans,0.01,12,1053,0.03103950995431586,0.12027087598337773,1134.381276372318,0.46811795234680176,2025-12-07 00:01:28
DP-KMeans,0.01,10,1051,0.15805555264396248,0.27141717788103775,1029.8254438148938,0.5425660610198975,2025-12-07 00:01:28
DP-KMeans,0.01,13,1054,0.00982250212447524,0.09329488987955369,1031.8411732003087,0.5072190761566162,2025-12-07 00:01:28
DP-KMeans,0.01,14,1055,0.05676699903153189,0.14880455301650916,1007.7089010957891,0.505640983581543,2025-12-07 00:01:29
DP-KMeans,0.01,15,1056,0.07782118351686276,0.19256217930281788,1137.4148398473894,0.46973276138305664,2025-12-07 00:01:29
DP-KMeans,0.01,16,1057,0.08650577255111076,0.19457772606007795,1079.7309095537855,0.426577091217041,2025-12-07 00:01:29
DP-KMeans,0.01,17,1058,0.13040491151567937,0.22932229975800952,1067.5571316374392,0.41140007972717285,2025-12-07 00:01:29
DP-KMeans,0.01,18,1059,0.05364964485792323,0.18954546212512763,1143.0505182465565,0.39049720764160156,2025-12-07 00:01:29
DP-KMeans,0.01,19,1060,0.0869748875674733,0.1942143214004812,1104.2823948502282,0.39699387550354004,2025-12-07 00:01:29
DP-KMeans,0.1,0,1041,0.09876074707035057,0.18632079701775828,1110.663688941418,0.4932699203491211,2025-12-07 00:01:36
DP-KMeans,0.1,5,1046,0.04054770144017424,0.13175561263981658,918.9738137469727,0.44370508193969727,2025-12-07 00:01:36
DP-KMeans,0.1,1,1042,0.06305864656961528,0.17198805519209323,969.9258129120077,0.528282880783081,2025-12-07 00:01:36
DP-KMeans,0.1,4,1045,0.03521223287546767,0.14343372493240267,1083.6086921817985,0.4936070442199707,2025-12-07 00:01:36
DP-KMeans,0.1,2,1043,0.08432037097918225,0.20950786502014912,1015.6316304632928,0.5426301956176758,2025-12-07 00:01:36
DP-KMeans,0.1,3,1044,0.08083766344583619,0.19058037457266516,1008.0500376560589,0.5033938884735107,2025-12-07 00:01:36
