Algorithm,Eps_modes,Run,Seed,ARI,NMI,Silhouette,MSE,Runtime_s,timestamp
DP-GRAMS-C,0.001,13,54,0.08678380988056693,0.25666990456670047,290.72647592756545,0.436326265335083,2025-12-04 23:06:45
DP-GRAMS-C,0.001,12,53,0.07224890809413718,0.2135327806551997,265.2633213500688,0.4744381904602051,2025-12-04 23:06:45
DP-GRAMS-C,0.001,14,55,0.11621796645311994,0.255594591088458,282.2088204648951,0.4702029228210449,2025-12-04 23:06:45
DP-GRAMS-C,0.001,11,52,0.0947066415364703,0.17896822223333456,293.41967714815394,0.5669858455657959,2025-12-04 23:06:45
DP-GRAMS-C,0.001,15,56,0.09676944501807043,0.2098592607225647,279.37876070329486,0.435791015625,2025-12-04 23:06:45
DP-GRAMS-C,0.001,16,57,0.09706025145302058,0.25234420967630994,309.92181921703093,0.3509700298309326,2025-12-04 23:06:45
DP-GRAMS-C,0.001,17,58,0.13626864249097678,0.28156369462353814,262.72791986393435,0.350740909576416,2025-12-04 23:06:45
DP-GRAMS-C,0.001,18,59,0.1620243135394455,0.2776211692888281,315.38581388326156,0.3198049068450928,2025-12-04 23:06:45
DP-GRAMS-C,0.001,19,60,0.08594460253863642,0.21768856472314627,263.2420475655558,0.3002758026123047,2025-12-04 23:06:45
DP-GRAMS-C,0.01,0,41,0.32109023691772864,0.4719362370861367,74.5410339308313,0.4649510383605957,2025-12-04 23:06:52
DP-GRAMS-C,0.01,1,42,0.32922010961011516,0.4732501272237305,62.27547265709755,0.4609048366546631,2025-12-04 23:06:53
DP-GRAMS-C,0.01,2,43,0.29709103229212713,0.4539286428795346,73.22837132379601,0.4959390163421631,2025-12-04 23:06:53
DP-GRAMS-C,0.01,3,44,0.3860273634948951,0.5284607451737362,65.1099898176561,0.46584105491638184,2025-12-04 23:06:53
DP-GRAMS-C,0.01,6,47,0.3326365126137803,0.47228683340719696,55.9444988532987,0.44704103469848633,2025-12-04 23:06:53
DP-GRAMS-C,0.01,5,46,0.35946578754146696,0.48554995453072425,52.90498142919031,0.4915339946746826,2025-12-04 23:06:53
DP-GRAMS-C,0.01,4,45,0.3323332121275905,0.47193298559360936,58.418462022603805,0.5161669254302979,2025-12-04 23:06:53
DP-GRAMS-C,0.01,7,48,0.292983421558974,0.4704130482438696,86.14227397128496,0.47135400772094727,2025-12-04 23:06:53
DP-GRAMS-C,0.01,8,49,0.3563919305819096,0.4914432117091323,71.0397046133633,0.46283578872680664,2025-12-04 23:06:53
DP-GRAMS-C,0.01,10,51,0.3047804155603324,0.4671775384015933,70.38938947729129,0.4222452640533447,2025-12-04 23:06:53
DP-GRAMS-C,0.01,11,52,0.3399474036685415,0.4864744457123844,73.75937270140699,0.4304311275482178,2025-12-04 23:06:53
DP-GRAMS-C,0.01,9,50,0.36100995893114946,0.48219459459951625,48.38160829578683,0.49430298805236816,2025-12-04 23:06:53
DP-GRAMS-C,0.01,14,55,0.3468429547965099,0.49008343350560846,95.57312916468197,0.4495890140533447,2025-12-04 23:06:53
DP-GRAMS-C,0.01,15,56,0.3152201274106313,0.46417021344393466,63.77205837068861,0.43605685234069824,2025-12-04 23:06:53
DP-GRAMS-C,0.01,13,54,0.2831567082920324,0.43864828689693186,112.5878326431343,0.4814119338989258,2025-12-04 23:06:53
DP-GRAMS-C,0.01,12,53,0.3064338960350099,0.45804304702131504,78.7319434504439,0.5182459354400635,2025-12-04 23:06:53
DP-GRAMS-C,0.01,16,57,0.33024718090942706,0.4584068006403153,92.13170556281489,0.4030170440673828,2025-12-04 23:06:53
DP-GRAMS-C,0.01,17,58,0.31967910392001125,0.450193251327581,85.88443409659183,0.32933831214904785,2025-12-04 23:06:53
DP-GRAMS-C,0.01,19,60,0.357443959825341,0.4882200162291476,64.59403510671396,0.31522488594055176,2025-12-04 23:06:53
DP-GRAMS-C,0.01,18,59,0.3377139798371704,0.47132975965934976,81.99335778424923,0.3316459655761719,2025-12-04 23:06:53
DP-GRAMS-C,0.1,0,41,0.3680855574754707,0.4860382648556311,68.42623937159239,0.5413050651550293,2025-12-04 23:07:01
DP-GRAMS-C,0.1,1,42,0.32802895494082607,0.46694981959490883,65.65339071559767,0.5425751209259033,2025-12-04 23:07:01
DP-GRAMS-C,0.1,2,43,0.27936142219876925,0.4451537549649705,74.75557607637782,0.5160090923309326,2025-12-04 23:07:01
DP-GRAMS-C,0.1,5,46,0.3646728626816035,0.4986858718027057,50.862804313073106,0.49349308013916016,2025-12-04 23:07:01
DP-GRAMS-C,0.1,4,45,0.33469187385971616,0.4695985067885104,51.8552905404228,0.5218350887298584,2025-12-04 23:07:01
DP-GRAMS-C,0.1,3,44,0.36347401311515004,0.5142366398984064,73.18090097528211,0.5421490669250488,2025-12-04 23:07:01
DP-GRAMS-C,0.1,6,47,0.40842528878398215,0.5376621630797329,58.94145953712226,0.5147957801818848,2025-12-04 23:07:01
DP-GRAMS-C,0.1,7,48,0.3261553616920538,0.48055074291657174,67.63070864513978,0.48445796966552734,2025-12-04 23:07:01
DP-GRAMS-C,0.1,8,49,0.3092761837372892,0.4816341330037273,77.22283092822038,0.5012969970703125,2025-12-04 23:07:02
DP-GRAMS-C,0.1,9,50,0.35610428117452203,0.4904688163537314,45.6491982118042,0.49564123153686523,2025-12-04 23:07:02
DP-GRAMS-C,0.1,12,53,0.3623434001059099,0.4847383146964426,50.89244452398462,0.4651827812194824,2025-12-04 23:07:02
DP-GRAMS-C,0.1,15,56,0.3438412807820583,0.5090055983961034,66.16355973462609,0.4381241798400879,2025-12-04 23:07:02
DP-GRAMS-C,0.1,14,55,0.3310483100388348,0.48214190611916924,70.00624902502076,0.49088382720947266,2025-12-04 23:07:02
DP-GRAMS-C,0.1,13,54,0.2878889442650644,0.442550151908183,122.49801615072916,0.5047152042388916,2025-12-04 23:07:02
DP-GRAMS-C,0.1,11,52,0.3328412429326138,0.48228001981303054,69.46692983756768,0.529796838760376,2025-12-04 23:07:02
DP-GRAMS-C,0.1,10,51,0.31113986523951825,0.4662890069837483,75.6338079265948,0.5670130252838135,2025-12-04 23:07:02
DP-GRAMS-C,0.1,16,57,0.3175545084887793,0.4835317009588043,78.47782962220425,0.3452589511871338,2025-12-04 23:07:02
DP-GRAMS-C,0.1,17,58,0.2828474619121244,0.449087337337696,96.80909706331218,0.3525540828704834,2025-12-04 23:07:02
DP-GRAMS-C,0.1,18,59,0.3332926270242371,0.4708829671409506,70.01861211195792,0.3021550178527832,2025-12-04 23:07:02
DP-GRAMS-C,0.1,19,60,0.35717350067664283,0.4911975715012014,46.66147268390522,0.3045337200164795,2025-12-04 23:07:02
DP-GRAMS-C,1.0,0,41,0.3646555936857524,0.4834662646505781,68.64202034059721,0.4700620174407959,2025-12-04 23:07:10
DP-GRAMS-C,1.0,3,44,0.3503925937112506,0.5093746348812703,75.01145338717265,0.4387698173522949,2025-12-04 23:07:10
DP-GRAMS-C,1.0,5,46,0.4187992158393257,0.5354428734072839,50.160193798436275,0.4304959774017334,2025-12-04 23:07:10
DP-GRAMS-C,1.0,1,42,0.325163370056487,0.465496801864967,66.23226185128777,0.48478007316589355,2025-12-04 23:07:10
DP-GRAMS-C,1.0,4,45,0.3291473523997389,0.4651288717686786,52.149368888891274,0.4763822555541992,2025-12-04 23:07:10
DP-GRAMS-C,1.0,2,43,0.2759509329743052,0.4368434848130338,76.65034076537943,0.5149590969085693,2025-12-04 23:07:10
DP-GRAMS-C,1.0,6,47,0.40914904973029187,0.5272432558733671,52.823676357991395,0.48305583000183105,2025-12-04 23:07:10
DP-GRAMS-C,1.0,7,48,0.2974482659111428,0.46352046600715985,69.40462170339033,0.5073080062866211,2025-12-04 23:07:11
DP-GRAMS-C,1.0,8,49,0.33499818440114537,0.49153384851433135,66.95392430067433,0.4736669063568115,2025-12-04 23:07:11
DP-GRAMS-C,1.0,9,50,0.3511440371067455,0.4818102732405581,46.125788081459994,0.4522240161895752,2025-12-04 23:07:11
DP-GRAMS-C,1.0,10,51,0.33750234301883236,0.4780977953705833,61.44081368197753,0.4414210319519043,2025-12-04 23:07:11
DP-GRAMS-C,1.0,12,53,0.36903961310183636,0.5190519992246639,72.55935475017517,0.4294888973236084,2025-12-04 23:07:11
DP-GRAMS-C,1.0,11,52,0.3098695057472386,0.4647296750034743,82.9346065194188,0.4701838493347168,2025-12-04 23:07:11
DP-GRAMS-C,1.0,13,54,0.2852282852213832,0.44376114936692534,107.78450850454949,0.4439511299133301,2025-12-04 23:07:11
DP-GRAMS-C,1.0,14,55,0.33831377705665944,0.48564270150417244,70.1036708757862,0.44049906730651855,2025-12-04 23:07:11
DP-GRAMS-C,1.0,15,56,0.34453245922194486,0.5094320571241632,65.99405714432766,0.4412519931793213,2025-12-04 23:07:11
DP-GRAMS-C,1.0,16,57,0.3211630084816858,0.48237060159850603,72.8588063651952,0.3920152187347412,2025-12-04 23:07:11
DP-GRAMS-C,1.0,17,58,0.2856653591415202,0.4512376348157908,96.44995044970155,0.3816530704498291,2025-12-04 23:07:11
DP-GRAMS-C,1.0,18,59,0.35137030985992107,0.4896692053539112,65.02684811721909,0.3654320240020752,2025-12-04 23:07:11
DP-GRAMS-C,1.0,19,60,0.4149305079752361,0.5307111594429367,49.71948275195613,0.41152477264404297,2025-12-04 23:07:11
