Algorithm,Eps_modes,Run,Seed,ARI,NMI,MSE,Runtime_s,timestamp
DP-GRAMS-C,0.1,10,51,0.2830795545965122,0.4476564717601006,61.1196083163759,4.024187088012695,2026-01-28 05:39:05
DP-GRAMS-C,0.1,11,52,0.297850193832132,0.4482466317888252,85.5928306501884,4.073554754257202,2026-01-28 05:39:05
DP-GRAMS-C,0.1,12,53,0.3888366083656089,0.5059932866782579,51.18092151487082,3.9601707458496094,2026-01-28 05:39:09
DP-GRAMS-C,0.1,13,54,0.338711306994293,0.4676687582838869,66.30058438134378,4.020386457443237,2026-01-28 05:39:09
DP-GRAMS-C,0.1,14,55,0.31256570837384173,0.45887641586225847,75.54995483423811,4.0544281005859375,2026-01-28 05:39:13
DP-GRAMS-C,0.1,15,56,0.35577480106251724,0.5047981070237445,68.46943442787453,4.015092611312866,2026-01-28 05:39:13
DP-GRAMS-C,0.1,16,57,0.30439385231817984,0.47684640190460525,104.07565195457815,4.015804290771484,2026-01-28 05:39:17
DP-GRAMS-C,0.1,17,58,0.30943577863168914,0.46161601109429906,76.00494820323277,4.037196397781372,2026-01-28 05:39:17
DP-GRAMS-C,0.1,18,59,0.32638770403794926,0.4768251999809116,71.12751075061085,4.039136648178101,2026-01-28 05:39:21
DP-GRAMS-C,0.1,19,60,0.3193449729841065,0.4734301914553895,61.44620770366223,4.081021547317505,2026-01-28 05:39:21
DP-GRAMS-C,1.0,0,41,0.3354372238909015,0.472203105308561,75.54569212218824,4.136883020401001,2026-01-28 05:39:35
DP-GRAMS-C,1.0,1,42,0.2939327271896551,0.4519016282159088,70.23405207765155,4.154329299926758,2026-01-28 05:39:35
DP-GRAMS-C,1.0,2,43,0.2967181773383873,0.45282592524868287,68.95817236144326,4.072169065475464,2026-01-28 05:39:39
DP-GRAMS-C,1.0,3,44,0.34015325920097567,0.48160428812208306,89.23924310989428,4.0706467628479,2026-01-28 05:39:39
DP-GRAMS-C,1.0,4,45,0.2942469448960504,0.44950416191079184,67.55690523737708,4.049702405929565,2026-01-28 05:39:44
DP-GRAMS-C,1.0,5,46,0.33786169373122943,0.4731444350671106,71.14384427539306,4.041596174240112,2026-01-28 05:39:44
DP-GRAMS-C,1.0,6,47,0.32964157143656747,0.4535081737605615,71.21602854991049,3.9895215034484863,2026-01-28 05:39:48
DP-GRAMS-C,1.0,7,48,0.3787729199170919,0.5079526507856956,55.5824737010344,4.0110673904418945,2026-01-28 05:39:48
DP-GRAMS-C,1.0,8,49,0.2641711164244633,0.42714686096460264,107.08183663897849,4.0360167026519775,2026-01-28 05:39:52
DP-GRAMS-C,1.0,9,50,0.34712643853730457,0.4838099429400974,64.39701946916301,4.062509536743164,2026-01-28 05:39:52
DP-GRAMS-C,1.0,10,51,0.26273107710660265,0.4435853095131983,67.92855801272539,4.006827354431152,2026-01-28 05:39:56
DP-GRAMS-C,1.0,11,52,0.32362067596773286,0.46924373955689846,76.66342372252731,4.045974016189575,2026-01-28 05:39:56
DP-GRAMS-C,1.0,12,53,0.43511932886384913,0.5463737545544904,41.676616551422384,4.054719686508179,2026-01-28 05:40:00
DP-GRAMS-C,1.0,13,54,0.33556306871484926,0.4379305277472249,53.18752178275307,4.091267347335815,2026-01-28 05:40:00
DP-GRAMS-C,1.0,14,55,0.283931182045262,0.42903334415688416,70.51946343222855,4.0712361335754395,2026-01-28 05:40:04
DP-GRAMS-C,1.0,15,56,0.31422966654570955,0.4573255473605466,74.01155050548505,4.056899070739746,2026-01-28 05:40:04
DP-GRAMS-C,1.0,16,57,0.33148815945354987,0.5052925247578473,113.21843515416052,4.024405002593994,2026-01-28 05:40:08
